kingdom	phylum	class	order	family	name	genus	species	author	taxonID	fossil_status
Plantae	Anthocerotophyta	Anthocerotopsida	Notothyladales	Notothyladaceae	Phaeoceros dendroceroides	Phaeoceros	dendroceroides	Hässel (Steph.)	8074287	no
Plantae	Anthocerotophyta	Anthocerotopsida	Phymatocerotales	Phymatocerotaceae	Phymatoceros bulbiculosus	Phymatoceros	bulbiculosus	Stotler, W.T.Doyle & Crand.-Stotl. (Brot.)	8357609	no
Plantae	Anthocerotophyta	Leiosporocerotopsida	Leiosporocerotales	Leiosporocerotaceae	Leiosporoceros dussii	Leiosporoceros	dussii	Hässel (Steph.)	8309687	no
Plantae	Bryophyta	Andreaeopsida	Andreaeales	Andreaeaceae	Andreaea julicaulis	Andreaea	julicaulis	C.Müller, 1898	5283999	no
Plantae	Bryophyta	Andreaeopsida	Andreaeobryales	Andreaeobryaceae	Andreaeobryum macrosporum	Andreaeobryum	macrosporum	Steere & B.M.Murray, 1976	2683193	no
Plantae	Bryophyta	Bryopsida	Archidiales	Archidiaceae	Archidium ecklonianum	Archidium	ecklonianum	Roth	8740213	no
Plantae	Bryophyta	Bryopsida	Bryales	Bartramiaceae	Breutelia polygastrica	Breutelia	polygastrica	Brotherus, 1904	2676352	no
Plantae	Bryophyta	Bryopsida	Bryales	Bartramiaceae	Conostomum magellanicum	Conostomum	magellanicum	Sullivant, 1850	2676060	no
Plantae	Bryophyta	Bryopsida	Bryales	Bryaceae	Acidodontium pallidum	Acidodontium	pallidum	Herzog, 1916	2677005	no
Plantae	Bryophyta	Bryopsida	Bryales	Bryaceae	Bryum appressifolium	Bryum	appressifolium	Brotherus, 1898	2676734	no
Plantae	Bryophyta	Bryopsida	Bryales	Bryaceae	Mielichhoferia julacea	Mielichhoferia	julacea	A.J.Shaw & H.Crum, 1984	2677292	no
Plantae	Bryophyta	Bryopsida	Bryales	Lembophyllaceae	Camptochaete leichardtii	Camptochaete	leichardtii	Brotherus, 1907	2676017	no
Plantae	Bryophyta	Bryopsida	Buxbaumiales	Buxbaumiaceae	Buxbaumia javanica	Buxbaumia	javanica	C.Müller, 1848	2682841	no
Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae	Cynodontium polycarpum	Cynodontium	polycarpum	W.P.Schimper, 1856	2675181	no
Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae	Dicranoweisia contermina	Dicranoweisia	contermina	Renauld & Cardot, 1895	2672905	no
Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae	Octoblepharum albidum	Octoblepharum	albidum	Hedwig, 1801	2674625	no
Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae	Octoblepharum ampullaceum	Octoblepharum	ampullaceum	Mitten, 1869	2674629	no
Plantae	Bryophyta	Bryopsida	Dicranales	Ditrichaceae	Wilsoniella crispidens	Wilsoniella	crispidens	C.Müller ex Brotherus, 1897	5282395	no
Plantae	Bryophyta	Bryopsida	Fissidentales	Fissidentaceae	Fissidens subdiscolor	Fissidens	subdiscolor	Dixon, 1924	5283366	no
Plantae	Bryophyta	Bryopsida	Funariales	Funariaceae	Entosthodon subnudus	Entosthodon	subnudus	Fife, 1985	2674038	no
Plantae	Bryophyta	Bryopsida	Grimmiales	Grimmiaceae	Racomitrium verrucosum	Racomitrium	verrucosum	Frisvoll, 1988	2674294	no
Plantae	Bryophyta	Bryopsida	Hookeriales	Daltoniaceae	Lepidopilum diaphanum	Lepidopilum	diaphanum	Mitten, 1869	2669416	no
Plantae	Bryophyta	Bryopsida	Hookeriales	Hookeriaceae	Hypopterygium tenellum	Hypopterygium	tenellum	C.Muell., 1854	5837936	no
Plantae	Bryophyta	Bryopsida	Hypnales	Amblystegiaceae	Campyliadelphus stellatus	Campyliadelphus	stellatus	Kanda, 1975	2681654	no
Plantae	Bryophyta	Bryopsida	Hypnales	Brachytheciaceae	Brachythecium flexicaule	Brachythecium	flexicaule	Renauld & Cardot	4279529	no
Plantae	Bryophyta	Bryopsida	Hypnales	Brachytheciaceae	Brachythecium leibergii	Brachythecium	leibergii	Grout, 1897	2679894	no
Plantae	Bryophyta	Bryopsida	Hypnales	Brachytheciaceae	Eurhynchium flotowianum	Eurhynchium	flotowianum	Karttunen, 1990	2680260	no
Plantae	Bryophyta	Bryopsida	Hypnales	Entodontaceae	Pseudoscleropodium purum	Pseudoscleropodium	purum	Fleischer, 1925	2682836	no
Plantae	Bryophyta	Bryopsida	Hypnales	Fabroniaceae	Fabronia sphaerocarpa	Fabronia	sphaerocarpa	Dusén	8426299	no
Plantae	Bryophyta	Bryopsida	Hypnales	Hypnaceae	Drepanium imponens	Drepanium	imponens	G.Roth (Hedw.)	7752991	no
Plantae	Bryophyta	Bryopsida	Hypnales	Hypnaceae	Ectropothecium palustre	Ectropothecium	palustre	E.B.Bartram, 1942	2682272	no
Plantae	Bryophyta	Bryopsida	Hypnales	Hypnaceae	Hypnum resupinatum	Hypnum	resupinatum	Taylor, 1849	2682011	no
Plantae	Bryophyta	Bryopsida	Hypnales	Leskeaceae	Leskea leucostega	Leskea	leucostega	Brid.	7406779	no
Plantae	Bryophyta	Bryopsida	Hypnales	Leskeaceae	Leskeella williamsii	Leskeella	williamsii	Grout, 1929	2681340	no
Plantae	Bryophyta	Bryopsida	Hypnales	Sematophyllaceae	Brotherella erythrocaulis	Brotherella	erythrocaulis	Fleischer, 1923	2680414	no
Plantae	Bryophyta	Bryopsida	Hypnales	Sematophyllaceae	Hypnella guayanensis	Hypnella	guayanensis	B.H.Allen & W.R.Buck, 1990	2681226	no
Plantae	Bryophyta	Bryopsida	Hypnobryales	Echinodiaceae	Sciaromium setigerum	Sciaromium	setigerum	Mitt. (Mitt.)	8246501	no
Plantae	Bryophyta	Bryopsida	Isobryales	Fontinalaceae	Fontinalis dichelymoides	Fontinalis	dichelymoides	Nordst., 1888	2673416	no
Plantae	Bryophyta	Bryopsida	Leucodontales	Cryphaeaceae	Sphaerotheciella pachycarpa	Sphaerotheciella	pachycarpa	Manuel, 1981	2678291	no
Plantae	Bryophyta	Bryopsida	Leucodontales	Neckeraceae	Thamnobryum plicatulum	Thamnobryum	plicatulum	Iwatsuki, 1972	2678688	no
Plantae	Bryophyta	Bryopsida	Leucodontales	Pterobryaceae	Meteoriella soluta	Meteoriella	soluta	S.Okamura, 1915	2678182	no
Plantae	Bryophyta	Bryopsida	Leucodontales	Pterobryaceae	Orthostichopsis tetragona	Orthostichopsis	tetragona	Brotherus, 1906	2678090	no
Plantae	Bryophyta	Bryopsida	Orthotrichales	Orthotrichaceae	Orthotrichum laxifolium	Orthotrichum	laxifolium	Wilson, 1851	2672664	no
Plantae	Bryophyta	Bryopsida	Orthotrichales	Orthotrichaceae	Ulota perichaetialis	Ulota	perichaetialis	Goffinet, 1998	2671929	no
Plantae	Bryophyta	Bryopsida	Polytrichales	Polytrichaceae	Dawsonia robbinsii	Dawsonia	robbinsii	E.B.Bartram, 1962	5281351	no
Plantae	Bryophyta	Bryopsida	Pottiales	Encalyptaceae	Encalypta vittiana	Encalypta	vittiana	D.G.Horton, 1979	5280146	no
Plantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae	Didymodon pusillus	Didymodon	pusillus	Cardot	8845767	no
Plantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae	Tortula caucasica	Tortula	caucasica	Broth.	9584111	no
Plantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae	Tortula inermis	Tortula	inermis	Mont. (Brid.)	5711254	no
Plantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae	Tortula mucronifera	Tortula	mucronifera	W.Frey, Kürschner & Ros, 1994	5280624	no
Plantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae	Tortula tenella	Tortula	tenella	Broth.	7830832	no
Plantae	Bryophyta	Bryopsida	Schistostegiales	Schistostegaceae	Schistostega fulva	Schistostega	fulva	Arn. (Hook.)	8242347	no
Plantae	Bryophyta	Bryopsida	Seligerales	Seligeriaceae	Blindia antarctica	Blindia	antarctica	Müll.Hal.	7786199	no
Plantae	Bryophyta	Bryopsida	Tetraphidales	Calomniaceae	Calomnion milleri	Calomnion	milleri	Vitt, 1991	2670185	no
Plantae	Bryophyta	Sphagnopsida	Sphagnales	Sphagnaceae	Sphagnum helmsii	Sphagnum	helmsii	Warnst.	7649700	no
Plantae	Marchantiophyta	Haplomitriopsida	Calobryales	Haplomitriaceae	Haplomitrium gibbsiae	Haplomitrium	gibbsiae	R.M.Schust. (Steph.)	8272652	no
Plantae	Marchantiophyta	Haplomitriopsida	Treubiales	Treubiaceae	Apotreubia pusilla	Apotreubia	pusilla	Grolle (R.M.Schust.)	7435140	no
Plantae	Marchantiophyta	Jungermanniopsida	Fossombroniales	Fossombroniaceae	Fossombronia ptycholophylla	Fossombronia	ptycholophylla	Spruce	8033441	no
Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Acrobolbaceae	Acrobolbus viridis	Acrobolbus	viridis	Briscoe & J.J.Engel (Mitt.)	9496279	no
Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Balantiopsidaceae	Neesioscyphus homophyllus	Neesioscyphus	homophyllus	Grolle (Nees)	7998126	no
Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Gymnomitriaceae	Gymnomitrion miniatum	Gymnomitrion	miniatum	Lindenb. & Gottsche	8268378	no
Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Jungermanniaceae	Jungermannia gracillima	Jungermannia	gracillima	Sm.	4277385	no
Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Jungermanniaceae	Jungermannia jenseniana	Jungermannia	jenseniana	Grolle	7551473	no
Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Jungermanniaceae	Jungermannia vulcanicola	Jungermannia	vulcanicola	Stephani (Schiffner)	7840648	no
Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Lepidoziaceae	Bazzania nitida	Bazzania	nitida	Grolle (F.Weber)	7527991	no
Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Plagiochilaceae	Plagiochila angusta	Plagiochila	angusta	Lindenb.	7452348	no
Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Plagiochilaceae	Plagiochila gollanii	Plagiochila	gollanii	Stephani	7727344	no
Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Plagiochilaceae	Plagiochila permista	Plagiochila	permista	Spruce	8202436	no
Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Pseudolepicoleaceae	Pseudolepicolea quadrilaciniata	Pseudolepicolea	quadrilaciniata	Fulford & J.Taylor (Sull.)	2689343	no
Plantae	Marchantiophyta	Jungermanniopsida	Metzgeriales	Metzgeriaceae	Metzgeria consanguinea	Metzgeria	consanguinea	Schiffn.	5286376	no
Plantae	Marchantiophyta	Jungermanniopsida	Pallaviciniales	Hymenophytaceae	Umbraculum andinum	Umbraculum	andinum	Mitt.	8747915	no
Plantae	Marchantiophyta	Jungermanniopsida	Pelliales	Pelliaceae	Pellia appalachiana	Pellia	appalachiana	R.M.Schust.	4277663	no
Plantae	Marchantiophyta	Jungermanniopsida	Pleuroziales	Pleuroziaceae	Pleurozia paradoxa	Pleurozia	paradoxa	Schiffn. (J.B.Jack)	2688671	no
Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Frullaniaceae	Frullania fragilifolia	Frullania	fragilifolia	Gottsche, Lindenb. & Nees (Taylor)	5836834	no
Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Frullaniaceae	Frullania zennoskeana	Frullania	zennoskeana	S.Hatt.	7434268	no
Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Lejeuneaceae	Drepanolejeunea yunnanensis	Drepanolejeunea	yunnanensis	Grolle & R.L.Zhu (P.C.Chen)	8406291	no
Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Lejeuneaceae	Lejeunea drummondii	Lejeunea	drummondii	Taylor	8885148	no
Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Lejeuneaceae	Marchesinia nobilis	Marchesinia	nobilis	X.Q.Shi, R.L.Zhu & Gradst. (Gottsche)	9534575	no
Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Porellaceae	Porella leiboldii	Porella	leiboldii	Trevis. (Lehm.)	7388159	no
Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Radulaceae	Radula holtii	Radula	holtii	Spruce	7807138	no
Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Radulaceae	Radula nymannii	Radula	nymannii	Steph.	8096891	no
Plantae	Marchantiophyta	Jungermanniopsida	Ptilidiales	Ptilidiaceae	Ptilidium ciliare	Ptilidium	ciliare	Hampe (L.)	2688706	no
Plantae	Marchantiophyta	Marchantiopsida	Blasiales	Blasiaceae	Cavicularia densa	Cavicularia	densa	Steph.	5286307	no
Plantae	Marchantiophyta	Marchantiopsida	Lunulariales	Lunulariaceae	Lunularia cruciata	Lunularia	cruciata	Dumort. ex Lindb. (L.)	5286308	no
Plantae	Marchantiophyta	Marchantiopsida	Marchantiales	Marchantiaceae	Marchantia berteroana	Marchantia	berteroana	Lehm. & Lindenb.	327478	resampled
Plantae	Marchantiophyta	Marchantiopsida	Marchantiales	Targioniaceae	Targionia elegans	Targionia	elegans	J.B.Jack ex Müll.Frib.	9220251	no
Plantae	Marchantiophyta	Marchantiopsida	Neohodgsoniales	Neohodgsoniaceae	Neohodgsonia mirabilis	Neohodgsonia	mirabilis	Perss. (Perss.)	2688667	no
Plantae	Marchantiophyta	Marchantiopsida	Sphaerocarpales	Riellaceae	Riella trigonospora	Riella	trigonospora	Segarra & Puche	9507739	no
Plantae	Rhodophyta	Bangiophyceae	Bangiales	Bangiaceae	Porphyra purpurea	Porphyra	purpurea	C.Agardh (Roth)	5275561	no
Plantae	Rhodophyta	Bangiophyceae	Goniotrichales	Goniotrichaceae	Asterocytis wolleana	Asterocytis	wolleana	Kawaguchi & Masuda (Hariot)	9140264	no
Plantae	Rhodophyta	Compsopogonophyceae	Compsopogonales	Compsopogonaceae	Compsopogon caeruleus	Compsopogon	caeruleus	Mont. (C.Agardh)	2653941	no
Plantae	Rhodophyta	Compsopogonophyceae	Erythropeltidales	Erythrotrichiaceae	Erythrotrichia porphyroides	Erythrotrichia	porphyroides	N.L.Gardner	2653866	no
Plantae	Rhodophyta	Compsopogonophyceae	Rhodochaetales	Rhodochaetaceae	Rhodochaete pulchella	Rhodochaete	pulchella	Thuret ex Bornet	5824072	no
Plantae	Rhodophyta	Cyanidiophyceae	Cyanidiales	Cyanidiaceae	Cyanidium caldarium	Cyanidium	caldarium	L.Geitler (J.Tilden)	2668944	no
Plantae	Rhodophyta	Florideophyceae	Acrosymphytales	Acrosymphytaceae	Schimmelmannia ornata	Schimmelmannia	ornata	Schousb.	8622245	no
Plantae	Rhodophyta	Florideophyceae	Ahnfeltiales	Ahnfeltiaceae	Ahnfeltia plicata	Ahnfeltia	plicata	E.M.Fries, 1836 (Hudson)	2663815	no
Plantae	Rhodophyta	Florideophyceae	Balbianiales	Balbianiaceae	Balbiania investiens	Balbiania	investiens	Sirodot (Lenormand ex Kützing)	5279661	no
Plantae	Rhodophyta	Florideophyceae	Balliales	Balliaceae	Ballia beckeri	Ballia	beckeri	F.Schmitz ex Mazza	5275881	no
Plantae	Rhodophyta	Florideophyceae	Batrachospermales	Batrachospermaceae	Sirodotia huillensis	Sirodotia	huillensis	Skuja (Welw., West & G.S.West)	7426935	no
Plantae	Rhodophyta	Florideophyceae	Bonnemaisoniales	Bonnemaisoniaceae	Bonnemaisonia geniculata	Bonnemaisonia	geniculata	Gardn.	2668882	no
Plantae	Rhodophyta	Florideophyceae	Ceramiales	Dasyaceae	Dasya haffiae	Dasya	haffiae	Harv.	2659101	no
Plantae	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Laurencia venusta	Laurencia	venusta	Yamada	2661101	no
Plantae	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Polysiphonia derbesii	Polysiphonia	derbesii	Solier ex Kütz., 1849	5277814	no
Plantae	Rhodophyta	Florideophyceae	Colaconematales	Colaconemataceae	Colaconema basiramosum	Colaconema	basiramosum	M.J.Wynne & C.W.Schneid.	7617193	no
Plantae	Rhodophyta	Florideophyceae	Corallinales	Hapalidiaceae	Phymatolithon calcareum	Phymatolithon	calcareum	Adey & D.L.McKibbin (Pallas)	2654944	no
Plantae	Rhodophyta	Florideophyceae	Cryptonemiales	Cryptonemiaceae	Cryptonemia peltata	Cryptonemia	peltata	E.Y.Dawson et al.	4375697	no
Plantae	Rhodophyta	Florideophyceae	Entwisleiales	Entwisleiaceae	Entwisleia bella	Entwisleia	bella	F.J.Scott, G.W.Saunders & Kraft	7560067	no
Plantae	Rhodophyta	Florideophyceae	Gelidiales	Pterocladiaceae	Pterocladiella nana	Pterocladiella	nana	Shimada, Horiguchi & Masuda, 2000 (Okamura)	2662948	no
Plantae	Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Chondracanthus acicularis	Chondracanthus	acicularis	Fredericq (Roth)	5279140	no
Plantae	Rhodophyta	Florideophyceae	Gracilariales	Gracilariaceae	Gracilaria spinigera	Gracilaria	spinigera	E.Y.Dawson	5278939	no
Plantae	Rhodophyta	Florideophyceae	Halymeniales	Halymeniaceae	Carpopeltis prolifera	Carpopeltis	prolifera	Kawag. & Masuda (Har.)	2656574	no
Plantae	Rhodophyta	Florideophyceae	Hildenbrandiales	Hildenbrandiaceae	Hildenbrandia occidentalis	Hildenbrandia	occidentalis	Setch., 1917	2665391	no
Plantae	Rhodophyta	Florideophyceae	Nemaliales	Acrochaetiaceae	Audouinella macounii	Audouinella	macounii	Garbary, G.I.Hansen & Scagel (F.S.Collins)	2662598	no
Plantae	Rhodophyta	Florideophyceae	Nemastomatales	Nemastomataceae	Predaea feldmannii	Predaea	feldmannii	Børgesen	2667440	no
Plantae	Rhodophyta	Florideophyceae	Palmariales	Palmariaceae	Halosaccion microsporum	Halosaccion	microsporum	Rupr.	2668598	no
Plantae	Rhodophyta	Florideophyceae	Peyssonneliales	Peyssonneliaceae	Peyssonnelia conchicola	Peyssonnelia	conchicola	Picc. & Grunow, 1884	2667810	no
Plantae	Rhodophyta	Florideophyceae	Plocamiales	Plocamiaceae	Plocamium raphelisianum	Plocamium	raphelisianum	P.J.L.Dangeard, 1949	5278588	no
Plantae	Rhodophyta	Florideophyceae	Rhodogorgonales	Rhodogorgonaceae	Rhodogorgon ramosissima	Rhodogorgon	ramosissima	J.N.Norris & Bucher, 1989	2668449	no
Plantae	Rhodophyta	Florideophyceae	Rhodymeniales	Rhodymeniaceae	Halopeltis australis	Halopeltis	australis	G.W.Saunders, 2010 (J.Agardh)	8381346	no
Plantae	Rhodophyta	Florideophyceae	Sebdeniales	Sebdeniaceae	Sebdenia rodrigueziana	Sebdenia	rodrigueziana	Codomier ex Parkinson, 1980 (Feldmann)	2656270	no
Plantae	Rhodophyta	Florideophyceae	Thoreales	Thoreaceae	Thorea okadae	Thorea	okadae	Yamada	5279651	no
Plantae	Rhodophyta	Porphyridiophyceae	Porphyridiales	Phragmonemataceae	Phragmonema sordidum	Phragmonema	sordidum	Zopf	2654004	no
Plantae	Rhodophyta	Rhodellophyceae	Dixoniellales	Dixoniellaceae	Neorhodella cyanea	Neorhodella	cyanea	Scott, Yokoyama, Hara & West (Billard & Fresnel)	5824066	no
Plantae	Rhodophyta	Rhodellophyceae	Glaucosphaerales	Glaucosphaeraceae	Glaucosphaera vacuolata	Glaucosphaera	vacuolata	Korshikov	5271755	no
Plantae	Rhodophyta	Rhodellophyceae	Rhodellales	Rhodellaceae	Rhodella violacea	Rhodella	violacea	Wehrmeyer (Kornmann)	2653978	no
Plantae	Rhodophyta	Stylonematophyceae	Rufusiales	Rufusiaceae	Rufusia pilicola	Rufusia	pilicola	Wujek & Timpano	2654006	no
Plantae	Rhodophyta	Stylonematophyceae	Stylonematales	Stylonemataceae	Stylonema subcoeruleum	Stylonema	subcoeruleum	M.J.Wynne, 1985 (P.J.L.Dangeard)	5275815	no
Plantae	Tracheophyta	Ginkgoopsida	Ginkgoales	Ginkgoaceae	Ginkgo biloba	Ginkgo	biloba	L.	2687885	no
Plantae	Tracheophyta	Gnetopsida	Gnetales	Gnetaceae	Gnetum oxycarpum	Gnetum	oxycarpum	Ridl.	2653110	no
Plantae	Tracheophyta	Liliopsida	Acorales	Acoraceae	Acorus gramineus	Acorus	gramineus	Aiton	2873807	no
Plantae	Tracheophyta	Liliopsida	Alismatales	Araceae	Anthurium arusiense	Anthurium	arusiense	Croat & M.M.Mora	2872592	no
Plantae	Tracheophyta	Liliopsida	Alismatales	Araceae	Anthurium erythrospadix	Anthurium	erythrospadix	Nadruz, Camelo & Temponi	10015434	no
Plantae	Tracheophyta	Liliopsida	Alismatales	Araceae	Hapaline brownii	Hapaline	brownii	Hook.f.	2871814	no
Plantae	Tracheophyta	Liliopsida	Alismatales	Araceae	Monstera glaucescens	Monstera	glaucescens	Croat & Grayum	2868234	no
Plantae	Tracheophyta	Liliopsida	Alismatales	Araceae	Philodendron lindenii	Philodendron	lindenii	Schott	2871093	no
Plantae	Tracheophyta	Liliopsida	Alismatales	Araceae	Philodendron rudgeanum	Philodendron	rudgeanum	Schott	2870878	no
Plantae	Tracheophyta	Liliopsida	Alismatales	Araceae	Philodendron tricostatum	Philodendron	tricostatum	Croat & D.C.Bay	5950148	no
Plantae	Tracheophyta	Liliopsida	Alismatales	Araceae	Taccarum weddellianum	Taccarum	weddellianum	Brongn. ex Schott	2867469	no
Plantae	Tracheophyta	Liliopsida	Alismatales	Araceae	Xanthosoma paradoxum	Xanthosoma	paradoxum	Bogner (Bogner & Mayo)	5331012	no
Plantae	Tracheophyta	Liliopsida	Arecales	Arecaceae	Calamus ruptilis	Calamus	ruptilis	W.J.Baker (Becc.)	9333479	no
Plantae	Tracheophyta	Liliopsida	Arecales	Arecaceae	Calyptrocalyx multifidus	Calyptrocalyx	multifidus	Dowe & M.D.Ferrero (Becc.)	2733640	no
Plantae	Tracheophyta	Liliopsida	Arecales	Arecaceae	Chamaedorea pinnatifrons	Chamaedorea	pinnatifrons	Oerst.	2734435	no
Plantae	Tracheophyta	Liliopsida	Arecales	Arecaceae	Kerriodoxa elegans	Kerriodoxa	elegans	J.Dransf.	2732373	no
Plantae	Tracheophyta	Liliopsida	Arecales	Arecaceae	Orania sylvicola	Orania	sylvicola	H.E.Moore (Griff.)	5293560	no
Plantae	Tracheophyta	Liliopsida	Asparagales	Amaryllidaceae	Allium maximowiczii	Allium	maximowiczii	Regel	2856527	no
Plantae	Tracheophyta	Liliopsida	Asparagales	Amaryllidaceae	Hymenocallis howardii	Hymenocallis	howardii	Bauml	2860342	no
Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Asparagus lycopodineus	Asparagus	lycopodineus	F.T.Wang & Tang (Baker)	2768590	no
Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Asparagus rigidus	Asparagus	rigidus	Jessop	2768967	no
Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Dipcadi cowanii	Dipcadi	cowanii	H.Perrier (Ridl.)	2768312	no
Plantae	Tracheophyta	Liliopsida	Asparagales	Iridaceae	Cipura campanulata	Cipura	campanulata	Ravenna	2744126	no
Plantae	Tracheophyta	Liliopsida	Asparagales	Iridaceae	Iris flexicaulis	Iris	flexicaulis	Small	5299160	no
Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Bulbophyllum plumosum	Bulbophyllum	plumosum	Cogn.	2842791	no
Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Cypripedium dickinsonianum	Cypripedium	dickinsonianum	Hágsater	2820367	no
Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Dactylorhiza perez-chiscanoi	Dactylorhiza	perez-chiscanoi	F.M.Vázquez	2810895	no
Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Dendrobium dicuphum	Dendrobium	dicuphum	F.Muell.	5316435	no
Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epidendrum ibaguense	Epidendrum	ibaguense	Kunth	5320873	no
Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Graphorkis ecalcarata	Graphorkis	ecalcarata	Summerh. (Schltr.)	2795515	no
Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Jejewoodia jiewhoei	Jejewoodia	jiewhoei	Szlach. (J.J.Wood & Shim)	2809697	no
Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Leochilus labiatus	Leochilus	labiatus	Kuntze	2803280	no
Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Malaxis maianthemifolia	Malaxis	maianthemifolia	Schltdl. & Cham.	2807790	no
Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Ophrys scolopax	Ophrys	scolopax	Cav.	2792827	no
Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Sobralia speciosa	Sobralia	speciosa	C.Schweinf.	2797536	no
Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Tipularia odorata	Tipularia	odorata	Fukuy.	5308383	no
Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Zygopetalum maculatum	Zygopetalum	maculatum	Garay (Kunth)	2837000	no
Plantae	Tracheophyta	Liliopsida	Commelinales	Commelinaceae	Commelina foliacea	Commelina	foliacea	Chiov.	2764350	no
Plantae	Tracheophyta	Liliopsida	Commelinales	Commelinaceae	Weldenia candida	Weldenia	candida	Schult.f.	2764558	no
